avg_mouse_speed,mouse_path_entropy,click_delay,task_completion_time,idle_time,micro_jitter_variance,acceleration_curve,curvature_variance,overshoot_correction_ratio,timing_entropy,label
481.1705,0.3111,1.393,1.0,0.165,97.279,4808.8731,0.0018,1.1404,0.0413,0
432.8217,0.2789,2.393,1.018,0.232,82.4991,4467.1419,0.002,1.0323,0.0433,0
290.5873,0.3508,1.393,1.021,0.431,64.7913,4602.9243,0.0134,1.6604,0.054,0
413.1041,0.4172,2.519,1.226,0.0,54.9058,2589.7118,0.0108,1.0325,0.3024,0
391.8219,0.4349,2.797,1.298,0.0,51.3721,2172.2959,0.0202,1.1,0.3314,0
380.879,0.4215,1.393,1.437,0.266,44.92,3504.8483,0.0056,0.4477,0.0318,0
506.0557,0.2915,2.393,1.169,0.0,36.8032,2597.6161,0.0068,1.5072,0.3538,0
588.3334,0.2623,2.393,0.217,0.0,0.2473,4132.3926,0.0,0.0,0.563,0
607.0134,0.4426,1.393,3.184,0.0,122.3144,2193.2557,0.0125,0.7541,0.3145,0
580.4824,0.4524,1.393,4.815,0.0,111.8279,2784.6074,0.0038,0.6649,0.3122,0
459.8768,0.1603,2.393,0.484,0.0,5.4507,2523.8484,0.0145,0.0,0.269,0
310.7818,0.8586,1.069,2.97,0.649,101.9329,18173.0749,0.0392,2.3147,0.2274,1
210.2829,0.5041,1.247,6.623,1.683,54.8836,70028.71,0.1161,0.4939,0.1563,1
413.5857,0.5726,1.708,24.483,4.974,256.0511,14534.6168,0.1022,1.0519,0.1061,1
287.7162,0.6895,2.01,0.764,0.197,91.2652,10959.6335,0.2288,0.4818,0.1757,1
253.4976,0.5838,2.09,5.827,0.72,56.6373,12959.585,0.2384,1.0929,0.1785,1
272.6068,0.3094,2.44,7.79,2.76,406.7377,12920.1292,0.0922,0.9277,0.1756,1
454.8666,0.5574,2.74,2.314,0.122,133.1817,16047.5472,0.1196,1.8516,0.2067,1
284.0495,0.3972,2.168,3.31,0.621,66.683,9181.5814,0.0239,0.2618,0.0756,1
56.8366,0.083,2.567,0.968,0.633,37.7076,3638.4721,0.0001,0.0,0.2648,1
485.9211,0.4093,2.687,2.518,0.367,188.1187,17125.739,0.1147,2.2255,0.0961,1
238.4195,0.663,1.723,6.121,1.457,129.6953,9511.111,0.141,1.6275,0.1561,1
351.6215,0.5292,1.169,11.697,1.733,107.9719,10335.0055,0.1053,0.8938,0.1134,1
475.7397,0.4549,1.991,0.974,0.0,52.4737,10847.9614,0.0087,0.0,0.256,1
364.3866,0.4592,2.25,13.332,2.273,222.1227,9521.8245,0.0553,0.9537,0.0878,1
238.2267,0.2664,2.595,0.852,0.0,17.9893,7370.3709,0.0295,0.0,0.4173,1
119.6163,0.6793,1.264,3.188,1.066,25.5794,10234.8461,0.2733,3.2895,0.2171,1
483.8501,0.6393,1.496,10.187,1.516,223.0069,58819.7085,0.1229,1.1113,0.0986,1
406.5776,0.584,1.316,8.137,1.955,180.3678,10102.3785,0.0519,0.4704,0.0769,1
433.1476,0.3931,1.926,2.553,0.628,182.0347,12040.9519,0.0604,48.5909,0.2601,1
476.4139,0.4771,1.014,14.632,2.046,260.0391,10528.9309,0.0339,1.041,0.0538,1
554.4725,0.6235,2.051,5.0,0.431,490.2712,15728.8623,0.1052,1.0054,0.1343,1
508.3459,0.374,1.854,1.825,0.0,74.4678,12513.9887,0.0639,0.0586,0.0642,1
442.1233,0.3714,2.294,1.935,0.0,131.6858,12165.1906,0.0058,10.1974,0.2586,1
275.4708,0.5315,1.156,1.174,0.375,31.4246,11451.5368,0.053,33.3333,0.0878,1
247.2557,0.8037,1.675,5.158,1.015,146.3891,8093.7206,0.14,2.0107,0.2057,1
528.4025,0.5088,2.005,13.525,2.91,367.6142,14672.1052,0.0462,0.7548,0.0873,1
263.9864,0.5542,2.413,2.157,0.441,67.273,12835.437,0.0817,0.0,0.1326,1
619.6438,0.6977,1.115,6.015,1.399,801.9876,17266.2774,0.1025,0.7774,0.1521,1
297.8985,0.8853,1.795,7.367,2.294,212.8959,13449.4531,0.2011,1.4192,0.154,1
160.9669,0.6819,2.163,0.615,0.0,10.0739,5782.9968,0.0393,0.7755,0.3458,1
126.5786,0.6362,1.395,1.021,0.425,23.1915,5344.8576,0.1252,1.2157,0.161,1
271.7021,0.3165,2.802,2.397,0.708,54.1859,9191.4934,0.0375,0.0016,0.076,1
54.1415,0.4336,1.795,0.84,0.0,0.8977,2137.6767,0.1371,0.0,0.5593,1
189.9867,0.3871,2.235,5.226,2.304,98.922,6539.4798,0.0842,1.6127,0.2419,1
85.8416,0.0881,2.347,2.782,0.596,2.9355,3848.6045,0.0003,0.0,0.134,1
306.2817,0.4485,2.274,3.246,0.7,437.7026,9658.8894,0.057,3.2051,0.3023,1
300.3988,0.2846,2.482,3.797,1.027,99.1421,9502.8169,0.1664,0.4471,0.1949,1
94.8629,0.2545,2.931,1.097,0.317,1.4493,3841.8297,0.1824,0.0,0.0908,1
326.5985,0.3828,2.394,4.152,0.288,75.7716,11893.0401,0.1212,0.796,0.0714,1
1156.1092,0.1456,2.497,0.714,0.0,415.6567,26863.6517,0.027,0.0,0.6544,1
218.0334,0.4193,2.468,0.292,0.0,3.7124,4216.0581,0.0559,0.0,0.4525,1
581.8195,0.6023,2.171,2.655,0.481,301.3686,14782.5295,0.1171,0.7358,0.1671,1
846.0806,0.4673,2.226,1.367,0.229,779.9543,23488.2158,0.1521,1.6376,0.0673,1
542.7943,0.1777,2.618,1.375,0.0,36.5198,12318.6784,0.001,0.0,0.3859,1
262.84,0.072,2.563,0.38,0.0,6.087,5742.1033,0.0175,0.0,0.5012,1
429.8345,0.0,1.844,0.542,0.0,42.5806,6526.9263,0.0002,0.0,0.6205,1
899.1971,0.5624,2.194,1.649,0.201,711.5118,17295.2787,0.0313,2.4145,0.054,1
483.1364,0.3888,2.818,6.753,0.723,205.874,11003.3964,0.085,0.9154,0.0739,1
449.7807,0.3313,1.642,2.284,0.406,135.1471,10075.6992,0.0494,1.0217,0.0606,1
193.5873,0.262,2.472,2.48,0.0,9.2508,4184.5445,0.1222,16.2222,0.3086,1
217.0803,0.6903,1.722,5.439,1.783,74.4351,9933.3188,0.0925,0.4776,0.1303,1
449.7942,0.5573,1.69,9.735,1.615,297.0318,12820.6829,0.1505,0.9366,0.1003,1
423.9225,0.4304,1.947,13.911,1.582,204.6488,10526.7269,0.0663,0.9345,0.0504,1
486.7395,0.0,1.075,1.055,0.425,78.5576,24976.4107,0.007,0.0,0.0529,1
66.6738,0.268,1.01,2.016,1.289,11.5225,5138.5946,0.0904,0.0,0.367,1
358.7203,0.446,1.596,4.579,0.598,103.471,10235.9828,0.0733,0.6622,0.0883,1
303.8254,0.4342,1.106,4.168,0.507,97.4118,6672.6442,0.0969,1.3534,0.0818,1
14.9215,0.5047,2.059,1.423,1.121,0.9945,2796.1934,0.2026,0.0,0.5327,1
193.1143,0.0,1.465,0.488,0.0,8.67,5089.1424,0.0018,0.0,0.2873,1
364.7616,0.5433,2.146,4.776,1.599,223.3233,10277.0973,0.2516,1.3411,0.1268,1
536.9838,0.5149,2.022,10.395,2.641,484.4768,15759.3512,0.0465,0.7638,0.097,1
3382.5777,0.0,2.464,0.29,0.0,5897.5659,62075.4968,0.0,0.0,0.1118,1
835.4031,0.294,2.207,0.334,0.0,63.8395,17896.9549,0.0003,0.0,0.5104,1
524.049,0.527,1.257,3.947,0.602,491.5682,16557.63,0.016,0.9503,0.0784,1
437.6997,0.3529,2.73,4.528,1.388,365.9172,12853.3525,0.0941,1.0226,0.1,1
374.7169,0.3784,2.05,1.855,0.0,16.8009,6874.5305,0.0262,0.0,0.2531,1
626.38,0.591,2.474,6.646,1.143,714.5458,19243.3855,0.1463,1.611,0.1045,1
340.3297,0.6527,2.657,13.464,4.891,659.9944,29211.087,0.1216,0.6614,0.1933,1
404.9113,0.2976,2.786,3.383,0.405,207.7496,10561.4403,0.0286,0.5526,0.114,1
503.8014,0.4546,2.993,2.877,0.538,396.2717,14242.6097,0.0539,1.6051,0.1476,1
670.9962,0.3925,2.474,0.712,0.0,164.3711,15971.4212,0.2671,4.5176,0.3887,1
225.9846,0.2388,1.962,2.207,0.545,23.187,7926.9161,0.037,0.0488,0.1221,1
102.2527,0.533,2.913,1.936,0.61,24.4576,4863.1035,0.3912,0.3125,0.1811,1
550.2504,0.7223,1.521,3.417,0.708,670.8351,20645.1739,0.1224,4.0582,0.2483,1
221.4746,0.7066,2.634,1.585,0.387,32.8787,7180.1372,0.0187,0.1839,0.1266,1
281.2162,0.3415,1.066,3.286,0.652,26.4797,7230.6668,0.0861,0.0011,0.1046,1
326.509,0.4763,1.978,4.591,1.273,463.7057,13058.681,0.1112,1.1608,0.1648,1
174.3653,0.8019,1.77,2.423,1.331,142.2379,18564.4703,0.3041,0.2222,0.2501,1
1061.6753,0.3799,2.953,0.948,0.154,317.3444,17200.542,0.1733,23.775,0.0433,1
714.5486,0.5915,2.416,2.486,0.164,633.1956,15814.7259,0.0321,1.4624,0.1778,1
185.1179,0.8281,2.117,5.567,2.541,84.8695,13657.1676,0.1963,0.5309,0.1676,1
516.542,0.6844,2.33,0.405,0.0,84.1533,56971.392,0.0323,5.48,0.489,1
178.6737,0.7551,1.281,1.984,0.71,98.2867,18013.9636,0.2274,9.8148,0.31,1
393.0986,0.5194,1.797,13.924,3.516,323.6548,15626.3144,0.075,0.7037,0.0987,1
64.951,0.0,2.601,0.816,0.16,3.3123,4268.9988,0.0,0.0,0.5424,1
317.0898,0.348,2.618,1.199,0.282,39.4459,8761.4857,0.1695,362.0,0.1314,1
154.7505,0.7445,2.377,4.069,2.42,134.89,12512.2233,0.2818,2.2,0.2647,1
549.6964,0.0997,1.344,0.981,0.385,304.509,14385.6455,0.0683,0.0,0.054,1
244.6297,0.4283,1.921,1.787,0.656,163.4181,11419.4848,0.1872,207.0,0.27,1
594.6541,0.5175,2.417,3.176,1.016,845.2815,33380.8414,0.2125,1.2995,0.2384,1
849.6695,0.0744,2.724,0.36,0.0,134.1515,13875.3199,0.0147,0.0,0.504,1
33.9691,0.2597,1.641,1.408,0.838,1.2046,2956.5045,0.2982,0.0238,0.1799,1
264.5509,0.4213,1.025,5.991,1.694,222.8683,14401.1865,0.1958,1.2439,0.1977,1
427.0373,0.4922,2.736,4.377,1.465,427.5314,15578.5621,0.171,0.9989,0.1819,1
388.0775,0.5931,2.249,5.066,2.255,244.9056,22011.9577,0.1154,0.7004,0.1385,1
494.4115,0.6534,2.713,2.704,1.098,714.9063,16909.3023,0.2072,1.3985,0.2435,1
436.7347,0.591,1.47,11.059,2.778,262.7449,21592.5072,0.1198,0.7263,0.1034,1
828.2585,0.4597,1.4,1.847,0.126,424.2129,16014.9178,0.0564,2.6927,0.0903,1
21.5539,0.4294,2.065,1.136,0.563,0.4675,2759.1924,0.3531,0.0,0.4016,1
189.8885,0.3165,1.841,1.491,0.845,34.2985,10845.689,0.116,0.0,0.0975,1
302.561,0.5811,1.897,1.286,0.0,24.6473,9581.3718,0.0267,308.0,0.3586,1
230.7038,0.5767,2.024,1.862,0.74,82.9701,9026.0966,0.108,0.0554,0.1585,1
351.7022,0.4642,1.233,10.253,2.584,235.9242,11246.0361,0.0806,0.8536,0.1364,1
308.0324,0.2783,2.417,0.563,0.181,32.6522,7987.4721,0.0281,0.0,0.1545,1
293.9101,0.6207,2.305,5.74,1.281,166.7274,7812.9749,0.1422,2.427,0.1456,1
210.4303,0.6533,2.968,4.311,1.197,93.5076,8320.2436,0.1539,3.1522,0.1933,1
349.4875,0.6007,1.787,2.843,0.385,100.5816,8754.882,0.1012,0.1961,0.1568,1
525.0363,0.7073,1.136,1.959,0.159,351.4388,13155.7953,0.2075,2.1115,0.2997,1
71.9942,0.4164,1.64,0.48,0.281,5.1209,6733.632,0.7379,7.5,0.1118,1
553.1592,0.2408,1.409,0.336,0.0,44.2048,8184.5186,0.0013,0.0,0.5257,1
261.916,0.899,2.52,13.742,3.445,162.1901,9668.4156,0.1103,0.9903,0.1725,1
49.9625,0.4218,1.736,1.074,0.356,3.1441,4178.1774,0.2026,0.3684,0.2863,1
186.3558,0.7838,1.594,2.017,0.947,107.6382,10323.3453,0.2529,1.0203,0.3365,1
165.155,0.6821,2.144,2.158,0.655,26.6098,6669.881,0.1548,83.0,0.0832,1
169.3041,0.8267,2.895,9.712,3.74,69.9854,8543.1451,0.2004,1.3321,0.1988,1
414.834,0.4116,1.455,10.421,2.518,229.5514,12746.8451,0.1022,0.7593,0.159,1
460.8556,0.733,2.383,2.552,0.263,143.4235,11441.2286,0.032,1.574,0.0727,1
269.6042,0.6405,2.495,0.573,0.0,26.5462,10068.6676,0.0738,129.0,0.6138,1
677.5721,0.5774,1.175,0.76,0.184,296.4817,18472.4477,0.0615,0.0,0.0551,1
346.8957,0.4488,2.535,7.057,1.876,217.8594,9260.5568,0.106,0.5836,0.0733,1
343.5389,0.6593,2.295,2.111,0.699,270.3052,13379.0289,0.3099,13.8085,0.2108,1
156.0489,0.4151,1.504,2.09,0.924,45.1058,4688.9219,0.1873,2.5778,0.1835,1
202.0717,0.6734,1.223,4.628,1.519,49.3412,8961.9129,0.1003,1.187,0.1634,1
344.4973,0.6957,2.519,2.199,0.451,175.2492,9086.7079,0.3225,0.1474,0.1944,1
641.5714,0.482,1.511,1.214,0.0,122.118,15926.0567,0.1404,353.0,0.5111,1
356.2698,0.6199,1.312,0.873,0.0,32.9422,10310.3431,0.087,0.0,0.3039,1
143.4106,0.5283,2.867,2.55,0.913,17.4923,7194.9022,0.0776,6.8571,0.0685,1
583.1622,0.6317,2.407,7.911,1.421,396.6792,17689.0625,0.0558,0.9747,0.1036,1
37.9998,0.6112,1.414,2.169,0.762,2.0656,4051.8093,0.3646,0.1042,0.1834,1
530.2697,0.5666,1.159,3.524,0.585,206.1202,16036.477,0.0616,0.5432,0.0736,1
470.227,0.4509,1.662,2.321,0.947,354.4447,15293.2109,0.1694,1.427,0.1133,1
592.6502,0.6496,2.519,3.152,0.709,724.9485,23980.2417,0.1022,2.0017,0.0709,1
225.6834,0.8041,2.456,2.069,0.773,340.2081,8865.8069,0.1665,3.2083,0.0973,1
42.6939,0.5054,1.135,1.287,0.74,22.4506,1875.6373,0.2961,1.3,0.2304,1
263.8123,0.5548,2.984,3.249,0.734,118.1741,7158.9159,0.1163,0.439,0.147,1
286.1932,0.185,1.447,3.535,1.084,30.4473,18397.6735,0.0176,0.0,0.1012,1
742.3701,0.6305,1.535,4.452,0.247,553.6357,15553.0513,0.0664,1.8492,0.0739,1
370.1426,0.5425,2.568,25.384,6.387,246.0536,17571.0495,0.0823,0.9579,0.0816,1
434.6502,0.3988,1.735,5.496,1.303,443.8517,19938.3534,0.1051,0.7977,0.1139,1
635.5497,0.4534,1.734,2.375,0.368,569.2498,14893.9927,0.0182,2.5093,0.1112,1
102.4152,0.4329,1.184,4.31,1.344,39.3025,9336.3089,0.1569,1.3077,0.3149,1
404.6943,0.6109,2.042,6.205,1.727,361.9675,18124.2968,0.0831,1.0401,0.1136,1
446.4182,0.5978,2.776,3.788,0.736,140.6234,23662.1116,0.1806,0.7979,0.0739,1
259.9703,0.6149,1.736,3.978,0.99,71.5659,8483.6851,0.1465,1.0181,0.1057,1
231.3208,0.3502,2.504,0.493,0.0,4.6138,5469.2511,0.0135,0.0,0.5669,1
272.3312,0.3458,1.536,6.862,1.411,285.2011,15508.7873,0.1012,0.9935,0.1608,1
720.3127,0.0,1.464,0.415,0.0,64.2167,18314.0181,0.0,0.0,0.562,1
239.7502,0.2071,1.824,0.306,0.0,3.0936,18867.6729,0.0002,0.0,0.4866,1
556.3101,0.5588,1.679,2.887,1.151,1002.2209,15680.8945,0.0618,2.3043,0.1253,1
467.8641,0.3991,1.175,1.337,0.0,113.1292,12397.3726,0.0196,0.5498,0.1468,1
437.6335,0.4659,2.887,11.825,2.279,289.3864,61850.6167,0.1442,1.011,0.0993,1
324.0439,0.4062,1.735,14.415,3.002,195.9164,10949.9637,0.0736,0.841,0.1074,1
435.9543,0.2654,1.423,1.038,0.0,43.7967,16245.6847,0.0074,0.0,0.3922,1
332.647,0.3244,1.183,16.26,3.753,202.9376,8517.1701,0.069,1.4542,0.0789,1
429.4318,0.61,2.077,2.851,0.849,229.9181,17318.106,0.0746,0.82,0.064,1
402.6385,0.7852,1.744,4.983,0.527,144.2814,9608.5252,0.0915,1.263,0.0724,1
399.7766,0.5762,2.159,5.296,1.337,247.0948,10989.698,0.1363,0.9357,0.1376,1
150.1732,0.5044,2.505,1.749,0.944,44.333,6332.2829,0.3206,0.1532,0.1776,1
171.0472,0.8161,1.223,8.986,2.749,280.2156,6432.5869,0.1588,1.0432,0.1512,1
97.8672,0.5937,2.862,0.856,0.265,5.1818,4065.9925,0.488,0.7692,0.3043,1
239.674,0.4209,1.936,0.722,0.0,15.574,9758.6333,0.0407,0.0,0.1576,1
244.1115,0.7779,1.183,3.094,0.27,57.1656,9565.2708,0.2422,8.4762,0.4672,1
478.0385,0.3623,2.79,1.442,0.384,116.0314,12357.5507,0.0488,0.0,0.0735,1
357.6555,0.6157,1.126,1.033,0.121,102.2893,11767.6972,0.0566,0.2096,0.0389,1
351.6409,0.6693,2.716,5.601,1.172,235.2381,12492.7703,0.0818,1.9389,0.2145,1
328.6928,0.7508,2.83,1.385,0.175,119.9845,12523.5675,0.2053,0.6533,0.2863,1
141.1339,0.5494,2.757,4.161,2.289,75.3306,8156.4497,0.2629,0.0,0.2115,1
346.9251,0.4799,1.647,7.046,1.494,319.9861,9170.6117,0.0711,1.0117,0.1102,1
117.648,0.2274,1.246,3.846,1.234,4.6311,4370.99,0.0401,0.0,0.0787,1
462.2306,0.346,1.759,7.032,1.278,348.7366,13805.9785,0.0582,1.6981,0.0784,1
245.5055,0.6032,1.342,1.031,0.323,24.0709,6430.045,0.0846,0.0942,0.1432,1
164.6778,0.0655,2.895,1.481,0.175,15.3774,5328.4663,0.0493,0.0,0.2726,1
394.9471,0.6133,1.071,14.067,2.779,247.336,9822.3895,0.1092,1.3051,0.0923,1
511.8335,0.3656,1.261,1.256,0.0,76.0754,3002.6739,0.007,0.8776,0.4472,0
401.094,0.1308,1.393,0.485,0.0,11.154,4079.1732,0.0638,0.0,0.4377,0
622.8151,0.2416,1.393,2.634,0.0,126.9337,2554.0966,0.002,0.7852,0.3091,0
602.1436,0.4474,2.393,4.463,0.0,117.0104,2547.6987,0.0042,0.67,0.2961,0
496.3168,0.0,2.394,0.451,0.0,0.1311,1325.3255,0.0,0.0,0.3386,0
608.5119,0.3605,1.393,14.823,0.0,123.0998,2575.1901,0.0035,1.2754,0.3194,0
432.007,0.1824,1.394,2.97,0.252,6.2664,2110.4803,0.0193,0.0143,0.0161,0
641.5522,0.2678,1.394,3.253,0.0,142.3813,2757.1706,0.0029,0.9828,0.0143,0
644.2519,0.2846,1.393,8.584,0.0,141.7667,2549.4849,0.0035,1.1569,0.3086,0
468.8691,0.1033,1.726,1.133,0.0,5.5889,1815.8921,0.0276,0.0,0.2779,0
579.4447,0.3249,2.393,16.318,0.482,119.4979,2429.8297,0.0033,0.8954,0.0036,0
580.2273,0.0,2.094,0.492,0.0,0.2069,5851.2544,0.0,0.0,0.4239,0
397.1143,0.2755,2.393,1.002,0.267,78.971,3848.6295,0.0022,0.9249,0.0455,0
311.1418,0.4461,2.393,1.004,0.287,57.9101,2367.6276,0.0296,1.2444,0.0471,0
339.625,0.4099,1.393,1.017,0.266,52.8483,2606.2256,0.0266,1.9636,0.0455,0
418.6132,0.1279,1.393,0.501,0.0,9.8839,3906.4314,0.0559,0.0,0.466,0
480.3936,0.0,1.393,1.017,0.0,0.1279,2750.8782,0.0001,0.0,0.1446,0
759.4764,0.3012,2.393,1.419,0.0,161.6111,3273.7523,0.0038,2.5629,0.325,0
606.1234,0.4241,1.394,4.067,0.0,128.2466,2848.7183,0.0046,0.9013,0.3264,0
453.7904,0.2658,1.393,0.301,0.0,10.538,6070.7656,0.065,0.0,0.4919,0
445.2888,0.3388,1.393,1.834,0.0,20.8805,1940.1856,0.015,0.0,0.2982,0
477.6739,0.3818,2.393,2.058,0.0,21.5755,2129.9495,0.0108,0.0,0.3488,0
634.581,0.4223,2.393,5.651,0.0,141.8826,2708.4334,0.0043,1.3049,0.292,0
595.9768,0.2807,1.226,3.656,0.0,123.7089,2981.7322,0.0048,0.8643,0.3114,0
624.8427,0.2764,2.393,9.264,0.38,141.6015,3114.0554,0.0027,1.0748,0.0059,0
378.892,0.1018,2.393,3.0,0.496,10.5554,1428.4418,0.003,0.0319,0.0356,0
614.994,0.2886,2.393,3.284,0.0,133.2741,2729.5987,0.0035,1.0742,0.3136,0
484.9341,0.4247,1.183,1.372,0.0,77.5614,6393.5129,0.0384,0.8696,0.3233,0
508.4212,0.0,1.395,0.383,0.0,0.2016,1471.8503,0.0,0.0,0.2806,0
494.1587,0.0495,2.945,1.486,0.0,1.5965,1755.2681,0.0016,0.0,0.3023,0
605.7184,0.5577,1.012,8.22,0.0,123.7223,2464.6899,0.0066,1.1706,0.0178,0
267.7497,0.0977,1.393,1.015,0.415,6.2859,3823.4205,0.0087,0.0,0.0529,0
479.833,0.1349,1.394,1.435,0.0,0.0948,1232.3072,0.0,0.0,0.2996,0
513.0866,0.0986,2.393,0.234,0.0,0.0667,2755.6366,0.0,0.0,0.4213,0
568.2534,0.0,1.393,1.015,0.499,0.1129,5514.3755,0.0,0.0,0.0604,0
382.6891,0.079,1.393,3.0,0.716,18.9075,2251.2668,0.0029,0.0653,0.0368,0
961.5531,0.1045,1.394,1.101,0.0,52.8263,5210.2826,0.0059,43.0417,0.3941,0
346.5019,0.0,2.394,1.02,0.297,0.2553,1639.323,0.0,0.0,0.0471,0
645.0011,0.2915,1.397,5.749,0.0,146.6788,3923.7807,0.0041,1.2429,0.0333,0
464.3333,0.1137,2.863,0.794,0.0,5.1816,6594.2473,0.0216,0.0,0.5372,0
582.9367,0.3778,2.995,14.8,0.0,121.0935,2872.6666,0.0044,1.1067,0.0239,0
536.4146,0.0,2.393,0.268,0.0,0.2206,6633.4608,0.0,0.0,0.5999,0
406.769,0.3054,2.393,0.452,0.0,22.8413,5231.8447,0.0613,0.0,0.5011,0
639.6472,0.2801,2.393,6.129,0.0,139.4515,2548.1217,0.0028,1.0836,0.303,0
339.6857,0.0,2.393,1.016,0.331,0.2492,3123.6146,0.0,0.0,0.048,0
488.0666,0.0,2.393,1.069,0.0,0.249,1867.3771,0.0,0.0,0.458,0
671.5417,0.2984,2.393,5.268,0.0,150.1589,2752.9088,0.0061,1.3905,0.3106,0
444.0959,0.0977,1.377,0.633,0.0,6.7966,2077.6155,0.0828,0.0,0.279,0
593.0405,0.342,1.224,15.565,0.219,124.3489,2423.4833,0.0053,0.9628,0.0037,0
516.1013,0.0,1.638,0.755,0.0,0.1295,8121.4063,0.0,0.0,0.5793,0
606.0289,0.316,1.393,14.634,0.0,125.7378,2434.5282,0.0036,0.8513,0.2943,0
440.4417,0.0787,2.077,1.233,0.0,5.2666,1606.9365,0.0152,0.0,0.2778,0
630.0779,0.455,2.466,10.236,0.0,133.8569,2728.1394,0.0059,1.1088,0.2992,0
219.5301,0.2939,1.393,1.0,0.482,9.0152,4693.6238,0.0347,0.0,0.059,0
435.4114,0.2929,1.415,1.184,0.0,5.8308,1659.6183,0.0045,0.0,0.3692,0
535.9443,0.4312,1.165,1.158,0.0,82.3352,3717.436,0.0317,0.8684,0.4247,0
561.5368,0.0,1.393,0.252,0.0,0.2,4993.3419,0.0,0.0,0.6563,0
582.9909,0.462,2.393,7.252,0.0,122.0914,2515.2658,0.0103,0.9463,0.2957,0
569.6335,0.4186,1.394,8.014,0.948,137.2569,2636.3524,0.0061,1.0974,0.0215,0
608.2767,0.3364,1.393,3.021,0.0,119.2533,2335.8479,0.002,0.6831,0.3142,0
580.642,0.4293,2.392,4.535,0.217,128.6609,3255.3115,0.007,0.952,0.0109,0
329.1892,0.3388,2.393,1.152,0.416,14.7971,7862.1789,0.0212,0.0,0.0455,0
531.8531,0.0,1.394,0.25,0.0,0.1714,1153.9813,0.0,0.0,0.2764,0
605.2355,0.3322,1.393,2.767,0.0,122.7733,2017.6312,0.002,0.7563,0.2758,0
596.4468,0.4204,2.392,4.446,0.233,132.6709,2630.3826,0.0035,0.8997,0.0112,0
453.8816,0.2572,2.393,0.318,0.0,9.9658,6451.5182,0.0621,0.0,0.4201,0
481.717,0.2604,1.393,1.3,0.0,4.4529,1865.5379,0.0041,0.0,0.2764,0
552.3008,0.0,1.394,0.299,0.0,0.2456,5595.2878,0.0,0.0,0.4919,0
469.6707,0.2494,1.393,1.1,0.0,2.3275,1669.663,0.0137,0.0,0.4462,0
576.6118,0.3972,2.393,2.017,0.432,159.9446,3977.9432,0.0034,2.1522,0.0249,0
603.1054,0.439,1.393,4.662,0.0,120.1806,2587.046,0.0038,0.7214,0.304,0
574.8552,0.3183,1.392,4.568,0.0,106.7128,2658.0002,0.0107,1.6288,0.3051,0
620.472,0.3575,2.393,3.246,0.0,123.5262,2751.6326,0.0048,0.7113,0.3625,0
331.0173,0.2574,1.393,1.016,0.432,94.527,6142.8088,0.0102,0.4955,0.054,0
625.7855,0.4461,1.393,3.116,0.0,137.097,2807.9759,0.0085,1.0968,0.2925,0
372.0767,0.3091,2.393,1.015,0.298,10.102,4441.0206,0.0024,0.0,0.0463,0
557.2056,0.2956,1.229,1.132,0.0,53.352,9585.0437,0.0007,0.8048,0.3551,0
445.0404,0.3609,1.393,1.184,0.0,60.7126,3443.8884,0.0295,1.2933,0.4055,0
612.7445,0.3425,1.394,10.369,0.136,131.7155,2492.4709,0.0054,0.9322,0.0052,0
444.3674,0.0179,1.395,2.384,0.202,1.5389,1220.1478,0.0014,0.0048,0.0193,0
749.0327,0.283,1.394,1.817,0.0,150.1326,3460.112,0.0036,3.2469,0.1234,0
445.6702,0.0813,2.21,1.183,0.0,4.9529,1674.5987,0.0156,0.0,0.2778,0
616.8729,0.2954,2.761,13.863,0.169,132.9158,2500.4003,0.0045,1.04,0.0082,0
428.6657,0.2631,2.44,0.622,0.0,8.8677,2329.795,0.0336,0.0,0.3771,0
385.2137,0.3526,2.393,1.236,0.3,70.4512,5649.4532,0.0204,1.3842,0.0373,0
304.3967,0.4586,2.393,1.015,0.399,56.6491,4454.3767,0.0102,1.84,0.0518,0
485.7257,0.0253,1.393,1.436,0.0,1.5793,2187.5859,0.0018,0.0,0.3735,0
726.4665,0.3004,2.393,1.401,0.0,158.9546,3402.7864,0.0038,2.25,0.3889,0
619.2083,0.4328,1.393,3.914,0.0,130.0164,2993.7909,0.0044,1.4607,0.33,0
478.0238,0.0337,2.393,1.021,0.0,0.0164,2304.5551,0.0,0.0,0.1706,0
603.7344,0.3193,1.393,2.0,0.432,168.2386,3016.9891,0.0034,2.0558,0.0251,0
587.419,0.4277,2.393,4.361,0.0,120.9003,2850.9398,0.0042,0.8324,0.3276,0
479.1406,0.224,2.393,0.288,0.0,8.8791,5021.9995,0.0289,0.0,0.5056,0
586.0639,0.2864,1.394,12.617,0.0,117.2606,2497.8694,0.0049,0.8916,0.3028,0
422.2404,0.2899,2.427,0.684,0.0,9.9535,2297.3138,0.0494,0.0,0.3948,0
457.6876,0.2773,2.393,1.118,0.249,92.3448,5925.3968,0.0021,1.2151,0.0395,0
431.4202,0.276,2.393,1.021,0.215,64.9718,4440.9976,0.0014,0.9312,0.0426,0
608.9489,0.3964,2.393,7.031,0.0,126.6224,2566.9075,0.0062,0.8502,0.3145,0
501.5835,0.2049,1.393,0.218,0.0,8.1099,11346.7154,0.0367,0.0,0.5278,0
613.6943,0.2769,2.393,15.551,0.0,126.4246,2550.8212,0.0031,0.9462,0.0353,0
